Class,Data
0,"Cái loa đó công suất nhỏ, âm phát ra cũng không đáp ứng nhu cầu như con loa 360 của Samsung được. BẠn so sánh vậy thấy có vẻ không đúng rồi."
0,"Bạn nghe cái gì. Nếu nghe nhạc trẻ, nhạc hiện đại và nguồn phát từ mạng, mp3.....thì mua mấy cái đó là được. Quan trọng quá làm gì vì nguồn phát kém, tai bạn cũng không thể nào đủ khả năng phân biệt loa đó với loa chất lượng cao hơn, và loại nhạc bạn nghe nó rất phù hợp. Còn nếu nghe nhạc vàng lấy đôi loa thùng hàng bãi nhật. Chất âm hợp với nhạc vàng"
0,"Tôi chưa sử dụng dòng này của Samsung nhưng thực tế thì Samsung, LG chưa bao giờ được đánh giá cao về chất lượng âm thanh dù hình thức đẹp. Có lẽ bạn nên để ý đến các sản phẩm của Harman Kardon, Bose hay Microlab nếu bạn hay nghe vì các dòng loa cũ của Samsung, LG tôi đã từng nghe dù đã qua thời gian chạy rà nhưng âm thanh không chói gắt ở dải cao thì bass đánh cũng không chắc hoặc bị ù nền, nghe rất mệt tai. Chúc bạn sớm có một lựa chọn tốt."
0,Phòng của bạn tầm dưới 20 m2 là hợp lý. RỘng quá âm thanh loa này nghe sẽ bị loãng
0,"Không nên, vì SS chưa có kinh nghiệm trong âm thanh và chụp ảnh. Những Audiofile và những nghệ sỹ nhiếp ảnh không ai dùng thiết bị của SS vì họ là những người có kiến thức chuyên môn rất cao. Tầm tiền này bạn chọn các thương hiệu Nhật hoặc Mỹ như Onkyo, Denon, Sansui, Pioneer, Harman, JBL.... Đặc biệt là Logitech. Tầm tiền bình dân này Logitech hỗ trợ tốt nhất."
0,Vậy thì đánh đổi lấy công suất nhỏ hơn hoặc là chỉ là một dòng tầm thường hơn so với con loa Samsung này vậy
0,"""Đặc biệt là Logitech. Tầm tiền bình dân này Logitech hỗ trợ tốt nhất"" Đây là đối thủ tiêu diệt loa Tq và loa Hàn về giá thành và phần cứng."
0,"Con Marshall Killburn nhìn cũng khá là sang trọng, nhưng mà về công nghệ thì không bằng con loa 360 này của Samsung được, gì ra đời lâu rồi mà."
0,"Con đấy thấy công suất không bằng con loa này của Samsung đâu nhé, với cả đời cũ, ít công nghệ hơn con 360 này đấy."
0,"Con loa này đâu có công suất bằng được con Samsung, chưa kể chất âm cũng không hơn đâu nhé bạn ơi."
0,"ờ, đâu bao giờ thấy có loa nào nhiều công nghệ cỡ này, còn kết nối được mạng internet, tần số nâng âm thanh nguyên bản lên cả 192 kHz/24-bit."
0,"giá tiền 7 tr thì mua con này ok, với thiết kế độc đáo vậy và dải âm trải rộng xung quanh thì mình nghĩ con này mua cho gia đình xài ổn"
0,"Nhiều dàn âm thanh trên 7 triệu, kiểu dáng cồng kềnh mà chất lượng kém hẳn em 360 này của sam sung, dù ẻm có chút xíu."
0,"Tớ đồng ý là 7tr thì nên mua cái loa này, bây giờ cái gì cũng có bluetooth nên kết nối rất dễ dàng, khỏi cần cắm dây nhợ chi cho nó mệt"
0,"Bây giờ mấy con loa 360 này đã được nâng cấp khá là cao rồi, công suất rất ổn. Quan trọng là âm thanh dàn trải khắp cả phòng chứ không phải từ 1 hướng nên nghe rất là êm tai luôn."
0,"Bạn mua thì chắc chắn được, còn nghe thì đảm bảo không quá 1 tuần bạn sẽ chán ngay!."
0,"G4 chụp hình đẹp nhất smarphone, Zenphone 2 cấu hình mạnh nhất trong tầm tiền, bạn nên mua nokia 105 xài là ok."
0,"mình đang dùng LG G4, và lời khuyên là không dùng Zenphone."
0,"Zen2 bản cao cấp nhất cũng không có cửa so sánh với G4 về mọi mặt, ngoại trừ thời lượng pin"
0,Zenfone cửa gì so với g4
0,mình đang dùng zenfone và mình khuyên bạn dùng LG
0,"Mình đag xài lg g3, e minh xài zenfone 2, va minh theo mih cảm nhận thì g3 của mình hơn zenfone nhieu mặt, nhat la về camera zenfone chup hinh rat xấu. ^^"
0,"Zenfone đi so với LG G4, 1 con nổi tiếng là chụp hình đẹp nhất hiện nay (sau LG V10) mà đi so à?  Asus na ná tính năng của LG cả thôi, Knock on/off, lấy nét laser, đem nút ra mặt sau (không dám đem cả 3 nút home vol up/down sợ bị kiện nên chỉ đem 2 nút) trong khi nút home ở mặt sau là tiện nhất.  Xin lỗi, bạn hỏi 1 câu mà chắc chắn 100% người cmt sẽ bảo bạn chọn LG G4. Bạn mua zenfone hối hận ráng chịu, vì mình có bạn bè chuyên bán điện thoại, họ kể từng lỗi của từng con điện thoại cho nghe mà ngán zenfone. thế nhé."
0,nút nguồn phía sau thôi chứ đâu ra nút home
0,lg nha bạn
0,"Trời, nếu tài chính cho phép thì G4 đi, sao đi so với em zen2."
0,"2 máy này là 1 trời 1 vực với nhau mà . Tất nhiên là G4 rồi, Zen2 thua về mọi mặt."
0,Tất nhiên là g4 rồi bạn. Vượt zen 2 mọi mặt từ cấu hình tới camera và cả giá nữa :))
0,Bạn thử mua con zen về khi gắn tai nghe vào thử nghe nhạc bạn sẽ thấy tủi như thế nào. Zenphone chỉ bá đạo so với siêu bình dân thôi nhé không nên đặt ngang với các siêu phẩm
0,"Đúng là G4 hơn zen mọi mặt nhưng giá chính hãng đắt hơn nhiều, còn G4 xách tay thì có nguy cơ hàng dựng, chết main...nhưng mình khuyên bạn mua mấy dòng flagship của năm trước nếu có kinh nghiệm mua hàng cũ, xách tay"
0,so lệch giá mà cũng so. LG G4 nó hơn cả 2 - 3 triệu. tùy tầm tiền của bạn thôi. mình xài zen 2 bản cao nhất và không có thành kiến gì với asus cả. đừng chỉ nhìn cấu hình mà phán nhé. từ thông số cho đến trải nghiệm nó khác xa nhau lắm.
0,Nếu so mua 2 cái Zen 2 hay 1 cái G4 thì nghe hợp lý hơn.
0,vote cho G4 .đừng chạm vào zen ọp ẹp lắm .
0,"Mình không biết bạn hỏi thật hay đùa, người ta phân vân G4 với z5 hay iphone6 chứ chẳng ai đi phân phân với zen2 cả,zenfone cấu hình thì quá khủng nhưng hiệu năng và vô số thứ thì than ôi không thể nào miêu tả được."
0,"zenfone như sịt, tống cổ em zenfone 5 chỉ sau 1 tuần xài , pin tụt như tây uống bia ! Mình xài G2 mà còn thấy rất hài lòng về LG nói gì G4, G4 thảng tiến bạn ơi !"
0,"LG G4 đi bạn, Zen phone của trung quốc dùng làm gì"
0,đính chính lại là zen2 từ đài loan nha bn
0,LG G4 thôi bạn.k cần phải suy nghĩ ^^
0,Theo mình không nên mua cái nào hết.mua iphone 6s đi
0,Thích cấu hình cao hơn chọn Zen 2 so sao được với G4 mà so sánh. Thua kém về mọi mặt trừ Ram với bộ nhớ trong.
0,G4 xếp trên Zenfone2 1 bậc mà sao bạn còn thắc mắc nhỉ? Nếu bạn có đủ khả năng mua G4 thì hãy mua G4 còn không thì mua zenfone2
0,Mua lg g4
0,"Lấy 2 dòng này ss hơi khập khiểng nhĩ! LG G4 hơn về mọi thứ, trừ dung lượng pin có vẻ không bằng thôi."
0,"Dĩ nhiên là G4 rồi còn phải đắng đo làm gì nữa, flagship của năm 2015 mà bạn, trong khi đó zen 2 chỉ là ,máy tầm trung làm sao so sánh được với nhau. Hơn nữa camera em nó được đánh giá là đẹp nhất rồi chưa kể còn biết bao nhiêu tính năng khác nữa như là lấy nét laser, knock on/off hay thậm chí là cụm phím cứng được đặt ở mặt lưng, tất cả đều là của LG nha, zenfone chỉ làm theo thôi. Nói chung là LG mà mua thôi bạn ơi. Chúc bạn chọn được máy ưng ý với mình."
0,G4 mà cũng còn lăn tăn
0,G4 khỏi suy nghĩ rồi
0,lgg4 phai so sanh voi note5 tu nhien zènone
0,Neu ban du tien thi nen mua G4 chinh hang con mua dach tay thi hoi mao hiem vay nen an toan va tiet kiem ban chon zen2 vi minh cung dang dung thay on so voi tam tien . Con moi su so sanh deu kham khieng ma ban.
0,"Mình chưa dùng ZenPhone nên không dám nhận xét về nó. Còn G4 mình đã và đang trải nghiệm được khoảng tháng nên khẳng định rằng ngoài ngoại hình và pin hẻo ra không có gì để chê cả. Nhất là khoản camera bạn chỉ cần lên Flickr xem những ảnh chụp của G4 là đủ, muốn chụp đẹp tương tự hoặc bạn chấp nhận dùng winphone cùi mía hoặc phải lên các dòng cao cấp như Z5, V10, Note 5. Tuy nhiên G4 hiện nay đang dính phốt chết main, khuyến cáo nếu bạn không cố được hàng chính hãng (chính hãng cũng dính nhưng được thay main bảo hành) thì nên mua bản Nhật hoặc bản Mỹ VS986."
0,"Nói thật giờ tôi khiếp một đời mấy cái hàng trôi dạt, cũng tại vì tôi ham rẽ, các bạn nên nhớ mua máy đừng bao giờ ra mua cửa hàng nhỏ lẽ, họ nói thì nghe hay lắm, nhưng đến khi máy hư mà đem máy ra  bảo hành thì cái mặt khỉ mới xuất hiện, mà một khi đem máy cho họ sửa thì xem như vứt bỏ máy."
0,"Từ hồi dùng smartphone 2007 tới nay tôi toàn xài xách tay, còn trực tiếp mua 3 lần tại các ch hà nội đều bán vội. Tôi dùng tới nay 40 smartphone tablet đủ loại rồi"
0,"có xài bao giờ chưa bạn? phân tích cho bạn biết, hàng dựng hang like new nếu tinh ý và có cầm qua hàng chính hãng là phát hiện ngay. Mua chính hãng về bạn dám làm gì vơi chiếc máy đó không? lỗi nhẹ cũng mang ra BH (3-5 ngày chờ test)mà TTBH thi ở VN mình được mấy cái có thái độ tốt? lở rơi vỡ cái đi tông con điện thoại? còn hàng xách tay đa số bán cho người có ich nhiều tìm hiểu về nó, gia phai chăng, can thiệp phần mềm không ảnh hưởng bảo hành. lở rơi vỡ thì thay con mới cung nhẹ, hơn nữa xài 1 năm đổi mới cung ok hơn là hang chính hãng 15-17 2 năm chưa dám đổi?"
0,Nói chung cứ mua hàng chính hãng là xong thôi
0,"Mình đang dùng lte 2 nech,3 năm rùi,rơi mãi mà chẳng chịu hỏng j ka,"
0,VN ham rẻ mà. Mua về như rước nợ vào thân chi cho khổ vậy. Cứ cùi bắp mà xài.
0,"bac choi chinh hang bac cu choi, bay gio thieu gi nguoi mua hang cu ve, voc vach, nghich, root du kieu, up rom hang ngay, xai nhu bac thi cung không can mua điện thoại xin de trai Nghiem dau"
0,"Mình dùng bản d850 của nhà mạng at t, mình root máy cài recovery rồi up rom đây, mình đang dùng bản v6 thấy khá ổn"
0,"nếu bạn không quá khắt khe về tài chính thì nên mua chính hãng, còn ""của ít thích xài hàng cao cấp"" thì nên mua. Mình xài G3 xách tay thấy ngoài chức năng hotspot bị khóa (bắt dùng sim trả phí) thì còn lại đều ok, trong khi giá bằng 1/3 bản chính hãng :v"
0,smartphone bây h mấy hàng flagship nếu không mua chính hãng là xác định 80% ôm hận. tiết kiệm vài triệu mà ôm cục tức vào người không đáng đâu.
0,"Tết năm trước tôi mua con Z3 docomo 11 tr ở di động việt , tự tin là dân rành công nghệ check đủ kiểu .DRM key này nọ oke hết sách về , up lên rom lop5 dù đã backup DRM đàng hoàng nó tạch luôn DRM key .Lòi ra cái vụ bị roaming , thế là sách ra nó kiện hóa ra nó chạy rom đểu chứ máy này không nhập code mà trước đó đã bị root nát .Restore DRM lại vẫn chụp hình xấu như ma , chịu mang máy về ôm hận cạch luôn hàng xách tay ."
0,"Thứ nhất: Root thì không nát, up lại rom gốc là mất root. Thứ hai: Bạn trình bày như 1 người rành công nghệ, nhưng ngay cả tiếng việt bạn viết còn sai mà bạn thể hiện gì. Học lại cách đặt dấu chấm, dấu phẩy của tiếng việt rồi nói chuyện công nghệ sau."
0,"Ý kiến ý cò hoài...giàu thì mua hàng chính hãng, nghèo thì mua hàng sách tay. Mà tính ra thì cũng tương đương nhau: vì hàng chính hãng thì khi bán lời tới 40-50% sản phẩm. Hàng sách tay khoảng 10% sản phẩm. Điều quan trọng là chất lượng Mỹ,nhật khi nào cũng tốt hơn chất lượng Việt nam"
0,"Tiền nào của đó, ông cha ta đã nói rồi."
0,"Các bác mua điện thoại kiểu này xài rồi chê hãng này không bền, hãng kia không tốt bằng Iphone, tiền nào của nấy thôi đừng tham rồi bị thâm."
0,"mua đi rồi biết, câu nói tiền nào của đấy chưa bao giờ lỗi thời."
0,"đồ công nghệ không thể biết trước được độ bền..., ""tiền nào của đó"" chỉ đúng khi người bán giá thật của sản phẩm"
0,"Tui nghĩ đa số là phone bị ăn cắp, không bán được ở Mỹ vì (1) bán hàng ăn cắp có thể đi tù, (2) mua phải phone hàng ăn cắp cũng không dùng được vì nhà mạng sẽ biết và không cung cấp dịch vu. Vậy nên mang về VN bán giá nào cũng có lời!"
0,"Hàng xách tay cũng có nhiều loại. Hầu hết là đã qua china nhưng để có máy xách tay đảm bảo nên qua cửa hàng điện thoại có uy tín mua có bảo hành. Bản thân tôi mua 1 em lg g2 cách đây hơn 1 năm với giá bằng nửa máy chính hãng. Dùng từ hồi đến giờ thay màn hình 1 lần hết 800k nhưng máy dùng vẫn quá ổn, pin ok, game, xem phim vẫn tốt mượt mà"
0,"Chẳng có hàng gì rẻ mà hay cả ..."" ..miếng pho mát miễn phí chỉ có trong chiếc bẫy chuột .."" ...hãy nhớ điều đó để không bao giờ phải khóc than ."
0,"Mình chỉ mua hàng chính hãng hoặc đổi trả tại TGDĐ còn lại thì không, sợ lắm."
0,"Bạn Tùng, máy Z1 của bạn chắc va đập mạnh mới vỡ màn hình, tôi dùng máy Z1 đã 02 năm có vấn đề gì đâu . Nó bị rớt vài lần nứt luôn miếng dán cường lực nhưng kg bể màn hình. Lúc giặt đồ, quên lấy máy ra bỏ vào máy giặt quay một lúc nghe lạch cạch lấy ra sấy khô xài đến bây giờ."
0,"Mấy bạn mua máy này rẻ thật nhưng sd rất tốn thời gian, mấy bạn rành về kỹ thuật thì sd ok. điện thoại này sd một thời gian hay đứng máy, lỗi phần mềm, khởi động lại máy, loạn cảm ứng và chụp hình hay quay phim nhiều hay đứng máy ví máy đã bị can thiệp phần mềm và đã sd gần 1 năm. với giá này nên mua 1 máy mới 100% nhưng dòng thấp hơn tí sd ok hơn nhiều"
